mempool_tx_hash,mempool_from,mempool_to,mempool_contract_name,mempool_detected_at,mempool_gas_price,mempool_gas,mempool_nonce,mempool_max_fee_per_gas,mempool_max_priority_fee,mempool_value,mempool_input_len,mempool_decoded,mempool_side,mempool_token_id,mempool_maker_amount,mempool_taker_amount,mempool_size,mempool_price,mempool_role,mempool_maker_address,mempool_taker_address,mempool_signer_address,mempool_expiration,mempool_order_nonce,mempool_fee_rate_bps,mempool_fill_amount,mempool_order_count,mempool_function_sig,mempool_signature_type,mempool_salt_hex,livedata_detected_at,livedata_side,livedata_size,livedata_price,polygon_logs_detected_at,data_api_detected_at,data_api_side,data_api_size,data_api_price,first_detector,is_confirmed,mempool_to_confirm_ms,outcome
0xbb3ed34ff2db3b781c7633351e1c995633d583e5f1cf8889e873f83773a35f72,0x80d8fe6267723f5df661bff99e06b6c5ee54c6d5,0xe3f18acc55091e2c48d883fc8c8413319d4ab7b0,NegRiskAdapter,12:39:47.723,0xba43b74000,0x124f80,6543329,0xba43b74000,0x826299e00,0x0,2148,true,BUY,43311399423030938941361994753330996082669412410851389019234759838801837717743,25800000,60000000,0.924500,0.430000,MAKER,0x818f214c7f3e479cce1d964d53fe3db7297558cb,0x0000000000000000000000000000000000000000,0xe02d7c8a9f60dd5e69def646685776ab3751aca1,0,,0,924500,3,fillOrders,0,,,,0.000000,0.000000,,,,0.000000,0.000000,MEMPOOL,false,0,Up
0x52c6c5676c7c5c7dce3b234dc4ef482127f17bdacbfedab1bf4df0c53dd23a77,0x4595a3ad508adf916ab082d0438515b190f41c84,0xe3f18acc55091e2c48d883fc8c8413319d4ab7b0,NegRiskAdapter,12:39:47.729,0xba43b74000,0xdbba0,6544205,0xba43b74000,0x826299e00,0x0,1508,true,BUY,43311399423030938941361994753330996082669412410851389019234759838801837717743,25800000,60000000,3.440000,0.430000,MAKER,0x818f214c7f3e479cce1d964d53fe3db7297558cb,0x0000000000000000000000000000000000000000,0xe02d7c8a9f60dd5e69def646685776ab3751aca1,0,,0,3440000,2,fillOrders,0,,,,0.000000,0.000000,,,,0.000000,0.000000,MEMPOOL,false,0,Up
0x9287306d9f2fb674d0a80e7d547a17d73d3f174b3e82eb5fd6a1a6113d166500,0x19a130e5ec3167d53a5a36f59f48a46d48457425,0xe3f18acc55091e2c48d883fc8c8413319d4ab7b0,NegRiskAdapter,12:39:48.030,0xba43b74000,0xdbba0,5861912,0xba43b74000,0x826299e00,0x0,1508,true,BUY,43311399423030938941361994753330996082669412410851389019234759838801837717743,25800000,60000000,12.900000,0.430000,MAKER,0x818f214c7f3e479cce1d964d53fe3db7297558cb,0x0000000000000000000000000000000000000000,0xe02d7c8a9f60dd5e69def646685776ab3751aca1,0,,0,12900000,2,fillOrders,0,,,,0.000000,0.000000,,,,0.000000,0.000000,MEMPOOL,false,0,Up
0x4f0abba8961f48acdecb4fcc0a05533636e9d7a7e8d9d2e73ebcbf8e8497dcb8,0x7210dd22a1461e6f44701d3d97f4a9f452b144e1,0xe3f18acc55091e2c48d883fc8c8413319d4ab7b0,NegRiskAdapter,12:39:48.031,0xba43b74000,0xdbba0,5860130,0xba43b74000,0x826299e00,0x0,1508,true,BUY,43311399423030938941361994753330996082669412410851389019234759838801837717743,25800000,60000000,3.440000,0.430000,MAKER,0x818f214c7f3e479cce1d964d53fe3db7297558cb,0x0000000000000000000000000000000000000000,0xe02d7c8a9f60dd5e69def646685776ab3751aca1,0,,0,3440000,2,fillOrders,0,,,,0.000000,0.000000,,,,0.000000,0.000000,MEMPOOL,false,0,Up
0xd72af14574ce6a3c7abbf2d70c65533af422aa0eeacf63da8e13190add4f1b4a,0xae5d7147ed7c1c312cd2762613442ee0f2c3124d,0xe3f18acc55091e2c48d883fc8c8413319d4ab7b0,NegRiskAdapter,12:39:48.042,0xba43b74000,0x124f80,5858523,0xba43b74000,0x826299e00,0x0,2148,true,BUY,43311399423030938941361994753330996082669412410851389019234759838801837717743,25800000,60000000,0.795500,0.430000,MAKER,0x818f214c7f3e479cce1d964d53fe3db7297558cb,0x0000000000000000000000000000000000000000,0xe02d7c8a9f60dd5e69def646685776ab3751aca1,0,,0,795500,3,fillOrders,0,,,,0.000000,0.000000,,,,0.000000,0.000000,MEMPOOL,false,0,Up
0x8376fd2a4bea6f0d990b3c17591ee4a8ddf2b110d4f14aeb7818c1da870fd085,0x769598dc61e5fb3d0db4ee969b4a10eef564de7a,0xe3f18acc55091e2c48d883fc8c8413319d4ab7b0,NegRiskAdapter,12:39:48.065,0xba43b74000,0xdbba0,6544198,0xba43b74000,0x826299e00,0x0,1508,true,BUY,43311399423030938941361994753330996082669412410851389019234759838801837717743,25200000,60000000,2.100000,0.420000,MAKER,0x818f214c7f3e479cce1d964d53fe3db7297558cb,0x0000000000000000000000000000000000000000,0xe02d7c8a9f60dd5e69def646685776ab3751aca1,0,,0,2100000,2,fillOrders,0,,,,0.000000,0.000000,,,,0.000000,0.000000,MEMPOOL,false,0,Up
0x5ed34754001f518e246ee42383e4038fd09ed5c6e928acc37c234b078db85054,0x4bdb16a35fc5fdc4a8701bc5b688d254e99027c0,0xe3f18acc55091e2c48d883fc8c8413319d4ab7b0,NegRiskAdapter,12:39:48.226,0xba43b74000,0xdbba0,5861338,0xba43b74000,0x826299e00,0x0,1508,true,BUY,43311399423030938941361994753330996082669412410851389019234759838801837717743,25800000,60000000,4.300000,0.430000,MAKER,0x818f214c7f3e479cce1d964d53fe3db7297558cb,0x0000000000000000000000000000000000000000,0xe02d7c8a9f60dd5e69def646685776ab3751aca1,0,,0,4300000,2,fillOrders,0,,,,0.000000,0.000000,,,,0.000000,0.000000,MEMPOOL,false,0,Up
0x8c3637bde0810dc71ab0095853510162b7882ad9fb3e74c902541e27e7b14dd3,0x9585e75b56f9a98049405306c00ec427bb76e512,0xe3f18acc55091e2c48d883fc8c8413319d4ab7b0,NegRiskAdapter,12:39:48.407,0xba43b74000,0x124f80,6544414,0xba43b74000,0x826299e00,0x0,2148,true,BUY,43311399423030938941361994753330996082669412410851389019234759838801837717743,25200000,60000000,14.700000,0.420000,MAKER,0x818f214c7f3e479cce1d964d53fe3db7297558cb,0x0000000000000000000000000000000000000000,0xe02d7c8a9f60dd5e69def646685776ab3751aca1,0,,0,14700000,3,fillOrders,0,,,,0.000000,0.000000,,,,0.000000,0.000000,MEMPOOL,false,0,Up
0xe150393577150dae0604dbf8b4388fe42d8f2528e0417df27b4ff6821a72cbb9,0x6648e365a1b072797ee871d45691aead31b9d016,0xe3f18acc55091e2c48d883fc8c8413319d4ab7b0,NegRiskAdapter,12:39:48.538,0xba43b74000,0xdbba0,6527147,0xba43b74000,0x826299e00,0x0,1508,true,BUY,43311399423030938941361994753330996082669412410851389019234759838801837717743,25200000,60000000,8.400000,0.420000,MAKER,0x818f214c7f3e479cce1d964d53fe3db7297558cb,0x0000000000000000000000000000000000000000,0xe02d7c8a9f60dd5e69def646685776ab3751aca1,0,,0,8400000,2,fillOrders,0,,,,0.000000,0.000000,,,,0.000000,0.000000,MEMPOOL,false,0,Up
0x1ab5938a6bca01a5c61ce677c116ae349542f11c292091baa2be6b7a53cbf845,0x0c802c7429d3e2c5994db49bf6a7a6af2deaa998,0xe3f18acc55091e2c48d883fc8c8413319d4ab7b0,NegRiskAdapter,12:39:48.863,0xba43b74000,0xdbba0,6532464,0xba43b74000,0x826299e00,0x0,1508,true,BUY,43311399423030938941361994753330996082669412410851389019234759838801837717743,24600000,60000000,8.200000,0.410000,MAKER,0x818f214c7f3e479cce1d964d53fe3db7297558cb,0x0000000000000000000000000000000000000000,0xe02d7c8a9f60dd5e69def646685776ab3751aca1,0,,0,8200000,2,fillOrders,0,,,,0.000000,0.000000,,,,0.000000,0.000000,MEMPOOL,false,0,Up
0x26052244043d56a8de6f383d8e3a371c7cd581a2612a1a27aa4be5a1b53764b7,,,,,,,0,,,,0,false,,,,,0.000000,0.000000,,,,,0,,0,,0,,0,,12:39:49.583,BUY,29.000000,0.440000,12:39:49.304,,,0.000000,0.000000,POLYGON_LOGS,true,0,
0xd75cdefc07a76d80e90a01a514e3475e19e5752b749ba4f600a4b8d7c2e9d276,0x7210dd22a1461e6f44701d3d97f4a9f452b144e1,0xe3f18acc55091e2c48d883fc8c8413319d4ab7b0,NegRiskAdapter,12:39:49.787,0xba43b74000,0xdbba0,5860131,0xba43b74000,0x826299e00,0x0,1508,true,BUY,43311399423030938941361994753330996082669412410851389019234759838801837717743,24600000,60000000,3.690000,0.410000,MAKER,0x818f214c7f3e479cce1d964d53fe3db7297558cb,0x0000000000000000000000000000000000000000,0xe02d7c8a9f60dd5e69def646685776ab3751aca1,0,,0,3690000,2,fillOrders,0,,,,0.000000,0.000000,,,,0.000000,0.000000,MEMPOOL,false,0,Up
0x7c20fb152b3e332eb5b3a3aaa45dad468625f753a79cc5fbefc88dd8a585e3f4,0xae5d7147ed7c1c312cd2762613442ee0f2c3124d,0xe3f18acc55091e2c48d883fc8c8413319d4ab7b0,NegRiskAdapter,12:39:49.843,0xba43b74000,0x124f80,5858524,0xba43b74000,0x826299e00,0x0,2148,true,BUY,43311399423030938941361994753330996082669412410851389019234759838801837717743,24600000,60000000,1.640000,0.410000,MAKER,0x818f214c7f3e479cce1d964d53fe3db7297558cb,0x0000000000000000000000000000000000000000,0xe02d7c8a9f60dd5e69def646685776ab3751aca1,0,,0,1640000,3,fillOrders,0,,,,0.000000,0.000000,,,,0.000000,0.000000,MEMPOOL,false,0,Up
0x185f84f648b58e6b01fbbf8247dbdcced54a04a6be83cc940aadd724a1b71e2d,0x6648e365a1b072797ee871d45691aead31b9d016,0xe3f18acc55091e2c48d883fc8c8413319d4ab7b0,NegRiskAdapter,12:39:53.363,0xba43b74000,0xdbba0,6527149,0xba43b74000,0x826299e00,0x0,1508,true,BUY,43311399423030938941361994753330996082669412410851389019234759838801837717743,23400000,60000000,4.680000,0.390000,MAKER,0x818f214c7f3e479cce1d964d53fe3db7297558cb,0x0000000000000000000000000000000000000000,0xe02d7c8a9f60dd5e69def646685776ab3751aca1,0,,0,4680000,2,fillOrders,0,,,,0.000000,0.000000,,12:40:17.903,BUY,12.000000,0.390000,MEMPOOL,true,24539,Up
0xc054912c9b1f611ae15dba58bf2c085d7f396162a2821ffeb84b56099fa5959c,0x7210dd22a1461e6f44701d3d97f4a9f452b144e1,0xe3f18acc55091e2c48d883fc8c8413319d4ab7b0,NegRiskAdapter,12:39:53.363,0xba43b74000,0x36ee80,5860132,0xba43b74000,0x826299e00,0x0,7268,true,BUY,43311399423030938941361994753330996082669412410851389019234759838801837717743,24000000,60000000,24.000000,0.400000,MAKER,0x818f214c7f3e479cce1d964d53fe3db7297558cb,0x0000000000000000000000000000000000000000,0xe02d7c8a9f60dd5e69def646685776ab3751aca1,0,,0,24000000,11,fillOrders,0,,,,0.000000,0.000000,,,,0.000000,0.000000,MEMPOOL,false,0,Up
0x418251c5603886b38ce6e3fbd8fd307f82ccf0bbe39de6a11516a58b8e50263e,0x80d8fe6267723f5df661bff99e06b6c5ee54c6d5,0xe3f18acc55091e2c48d883fc8c8413319d4ab7b0,NegRiskAdapter,12:39:53.620,0xba43b74000,0xdbba0,6543332,0xba43b74000,0x826299e00,0x0,1508,true,BUY,43311399423030938941361994753330996082669412410851389019234759838801837717743,23400000,60000000,5.850000,0.390000,MAKER,0x818f214c7f3e479cce1d964d53fe3db7297558cb,0x0000000000000000000000000000000000000000,0xe02d7c8a9f60dd5e69def646685776ab3751aca1,0,,0,5850000,2,fillOrders,0,,,,0.000000,0.000000,,12:40:17.903,BUY,15.000000,0.390000,MEMPOOL,true,24282,Up
0x7681ee1b212d7a4081d17422324e9fe0f1a0185a118356839bc20dd5f4da9e0e,0x0c802c7429d3e2c5994db49bf6a7a6af2deaa998,0xe3f18acc55091e2c48d883fc8c8413319d4ab7b0,NegRiskAdapter,12:40:04.160,0xba43b74000,0x1b7740,6532473,0xba43b74000,0x826299e00,0x0,3428,true,BUY,43311399423030938941361994753330996082669412410851389019234759838801837717743,12600000,60000000,12.600000,0.210000,MAKER,0x818f214c7f3e479cce1d964d53fe3db7297558cb,0x0000000000000000000000000000000000000000,0xe02d7c8a9f60dd5e69def646685776ab3751aca1,0,,0,12600000,5,fillOrders,0,,,,0.000000,0.000000,,12:40:17.903,BUY,60.000000,0.210000,MEMPOOL,true,13742,Up
0xbb23428b300e2f17d66c48bb7df32f9f7d1c8334d1c043f9d3ef6b5a90e04cc9,0x4595a3ad508adf916ab082d0438515b190f41c84,0xe3f18acc55091e2c48d883fc8c8413319d4ab7b0,NegRiskAdapter,12:40:04.274,0xba43b74000,0xdbba0,6544215,0xba43b74000,0x826299e00,0x0,1508,true,SELL,43311399423030938941361994753330996082669412410851389019234759838801837717743,22200000,60000000,60.000000,2.702703,TAKER,0x818f214c7f3e479cce1d964d53fe3db7297558cb,0x0000000000000000000000000000000000000000,0xe02d7c8a9f60dd5e69def646685776ab3751aca1,0,,0,60000000,2,fillOrders,0,,12:40:07.884,BUY,60.000000,0.210000,12:40:07.628,12:40:17.903,BUY,60.000000,0.210000,MEMPOOL,true,3609,Down
0x91c2a25c236ed54a758875da4275c115e12cad85c6c9a8b7a9481a5cabb8f0b3,0x0c802c7429d3e2c5994db49bf6a7a6af2deaa998,0xe3f18acc55091e2c48d883fc8c8413319d4ab7b0,NegRiskAdapter,12:40:05.415,0xba43b74000,0x124f80,6532475,0xba43b74000,0x826299e00,0x0,2148,true,BUY,43311399423030938941361994753330996082669412410851389019234759838801837717743,12000000,60000000,1.262000,0.200000,MAKER,0x818f214c7f3e479cce1d964d53fe3db7297558cb,0x0000000000000000000000000000000000000000,0xe02d7c8a9f60dd5e69def646685776ab3751aca1,0,,0,1262000,3,fillOrders,0,,,,0.000000,0.000000,,12:40:17.903,BUY,6.310000,0.200000,MEMPOOL,true,12487,Up
0x25f61f634abad2db1bd4c171c440d0dfeeb1485d20873ab66e9577492b854f67,0x429b8474bd7308b7787d364985bb4b8ea7de1d47,0xe3f18acc55091e2c48d883fc8c8413319d4ab7b0,NegRiskAdapter,12:40:06.212,0xba43b74000,0xdbba0,6543734,0xba43b74000,0x826299e00,0x0,1508,true,BUY,43311399423030938941361994753330996082669412410851389019234759838801837717743,13800000,60000000,2.987012,0.230000,MAKER,0x818f214c7f3e479cce1d964d53fe3db7297558cb,0x0000000000000000000000000000000000000000,0xe02d7c8a9f60dd5e69def646685776ab3751aca1,0,,0,2987012,2,fillOrders,0,,,,0.000000,0.000000,,12:40:17.903,BUY,12.987008,0.230000,MEMPOOL,true,11690,Up
0xbaaa297738438ecd53d96073006aabaad04d43d8fcdd57cef67ed9ef619e07fb,0x6648e365a1b072797ee871d45691aead31b9d016,0xe3f18acc55091e2c48d883fc8c8413319d4ab7b0,NegRiskAdapter,12:40:15.894,0xba43b74000,0x249f00,6527166,0xba43b74000,0x826299e00,0x0,4708,true,BUY,43311399423030938941361994753330996082669412410851389019234759838801837717743,21000000,60000000,21.000000,0.350000,MAKER,0x818f214c7f3e479cce1d964d53fe3db7297558cb,0x0000000000000000000000000000000000000000,0xe02d7c8a9f60dd5e69def646685776ab3751aca1,0,,0,21000000,7,fillOrders,0,,,,0.000000,0.000000,,12:40:47.923,BUY,60.000000,0.350000,MEMPOOL,true,32028,Up
0x81fbf69875a40886a833cd8575228bd086296780d3a9ba0242da4e4075e06434,,,,,,,0,,,,0,false,,,,,0.000000,0.000000,,,,,0,,0,,0,,0,,,,0.000000,0.000000,,12:40:17.902,BUY,3.750000,0.200000,DATA_API,true,0,
0xc9e3b4535776ba84381c9b1d5351d0bd69a6e21957bf4a4e0c92738cae10fe7e,,,,,,,0,,,,0,false,,,,,0.000000,0.000000,,,,,0,,0,,0,,0,,,,0.000000,0.000000,,12:40:17.903,BUY,6.000000,0.200000,DATA_API,true,0,
0x1f8600702e02f926ca4ec87355a3ca98bd635b113c553bc2df6c8be8ae4f065a,,,,,,,0,,,,0,false,,,,,0.000000,0.000000,,,,,0,,0,,0,,0,,,,0.000000,0.000000,,12:40:17.903,BUY,60.000000,0.220000,DATA_API,true,0,
0xdd371d24e397d372052dcacb5b7aee9914e3076caff85c78f5f3981adb63d750,,,,,,,0,,,,0,false,,,,,0.000000,0.000000,,,,,0,,0,,0,,0,,,,0.000000,0.000000,,12:40:17.903,BUY,1.600000,0.390000,DATA_API,true,0,
0x8c332f651f96c445a52c0bfd571b9f9bf3399bca514d754a21e86e80e5b79781,0x921df990acadf9a89d283b7e761ceac3311ea9ea,0xe3f18acc55091e2c48d883fc8c8413319d4ab7b0,NegRiskAdapter,12:40:21.234,0xba43b74000,0xdbba0,6543130,0xba43b74000,0x826299e00,0x0,1508,true,SELL,39827967199179895877400302621802460831382584522492973166441682070382969530387,40200000,60000000,60.000000,1.492537,TAKER,0x818f214c7f3e479cce1d964d53fe3db7297558cb,0x0000000000000000000000000000000000000000,0xe02d7c8a9f60dd5e69def646685776ab3751aca1,0,,0,60000000,2,fillOrders,0,,12:40:23.831,BUY,60.000000,0.670000,12:40:23.382,12:40:47.923,BUY,60.000000,0.670000,MEMPOOL,true,2596,Down
0x21a18c8e1749c646c8b2040543a35f772b2d917859680f4d32cb27157d038306,0x769598dc61e5fb3d0db4ee969b4a10eef564de7a,0xe3f18acc55091e2c48d883fc8c8413319d4ab7b0,NegRiskAdapter,12:40:21.260,0xba43b74000,0x1b7740,6544221,0xba43b74000,0x826299e00,0x0,3428,true,BUY,39827967199179895877400302621802460831382584522492973166441682070382969530387,39600000,60000000,39.600000,0.660000,MAKER,0x818f214c7f3e479cce1d964d53fe3db7297558cb,0x0000000000000000000000000000000000000000,0xe02d7c8a9f60dd5e69def646685776ab3751aca1,0,,0,39600000,5,fillOrders,0,,,,0.000000,0.000000,,12:40:47.923,BUY,60.000000,0.660000,MEMPOOL,true,26662,Down
0x25ebbb34f74d329c6f21346f399a0157f9aea8508d802a413344537f5cca2b5c,0x769598dc61e5fb3d0db4ee969b4a10eef564de7a,0xe3f18acc55091e2c48d883fc8c8413319d4ab7b0,NegRiskAdapter,12:40:24.127,0xba43b74000,0x249f00,6544222,0xba43b74000,0x826299e00,0x0,4708,true,SELL,39827967199179895877400302621802460831382584522492973166441682070382969530387,40200000,60000000,60.000000,1.492537,TAKER,0x818f214c7f3e479cce1d964d53fe3db7297558cb,0x0000000000000000000000000000000000000000,0xe02d7c8a9f60dd5e69def646685776ab3751aca1,0,,0,60000000,7,fillOrders,0,,12:40:27.592,BUY,60.000000,0.668317,12:40:27.495,12:40:47.923,BUY,60.000000,0.668317,MEMPOOL,true,3465,Down
0x812a92c8fdde373781ed7b14bc2382b18b377ae540d8802d06f9c4f6f80354a6,,,,,,,0,,,,0,false,,,,,0.000000,0.000000,,,,,0,,0,,0,,0,,,,0.000000,0.000000,,12:40:47.923,BUY,16.727271,0.670000,DATA_API,true,0,
0xb7b34ed6b0f44ee87cb9b978cfd47b719faff50234c9eb197fa3e912e8041675,0x9585e75b56f9a98049405306c00ec427bb76e512,0xe3f18acc55091e2c48d883fc8c8413319d4ab7b0,NegRiskAdapter,12:40:50.037,0xba43b74000,0x249f00,6544455,0xba43b74000,0x826299e00,0x0,4708,true,BUY,39827967199179895877400302621802460831382584522492973166441682070382969530387,42000000,60000000,42.000000,0.700000,MAKER,0x818f214c7f3e479cce1d964d53fe3db7297558cb,0x0000000000000000000000000000000000000000,0xe02d7c8a9f60dd5e69def646685776ab3751aca1,0,,0,42000000,7,fillOrders,0,,,,0.000000,0.000000,,12:41:17.935,BUY,60.000000,0.700000,MEMPOOL,true,27897,Down
0xeade9aff9a6f249e96208a4abc5f560b32f66fab41bf581b721837598d9a97bc,0x4595a3ad508adf916ab082d0438515b190f41c84,0xe3f18acc55091e2c48d883fc8c8413319d4ab7b0,NegRiskAdapter,12:40:50.056,0xba43b74000,0x200b20,6544247,0xba43b74000,0x826299e00,0x0,4068,true,BUY,39827967199179895877400302621802460831382584522492973166441682070382969530387,41400000,60000000,41.400000,0.690000,MAKER,0x818f214c7f3e479cce1d964d53fe3db7297558cb,0x0000000000000000000000000000000000000000,0xe02d7c8a9f60dd5e69def646685776ab3751aca1,0,,0,41400000,6,fillOrders,0,,,,0.000000,0.000000,,12:41:17.935,BUY,60.000000,0.690000,MEMPOOL,true,27879,Down
0x8c953fc306e8bbeb1e583a8719804f1d5ea8c4f606b7a67b3def20beb8a6f7f5,0x769598dc61e5fb3d0db4ee969b4a10eef564de7a,0xe3f18acc55091e2c48d883fc8c8413319d4ab7b0,NegRiskAdapter,12:41:08.754,0xba43b74000,0x124f80,6544250,0xba43b74000,0x826299e00,0x0,2148,true,SELL,43311399423030938941361994753330996082669412410851389019234759838801837717743,12000000,60000000,60.000000,5.000000,TAKER,0x818f214c7f3e479cce1d964d53fe3db7297558cb,0x0000000000000000000000000000000000000000,0xe02d7c8a9f60dd5e69def646685776ab3751aca1,0,,0,60000000,3,fillOrders,0,,12:41:11.774,BUY,60.000000,0.200000,12:41:11.272,12:41:17.935,BUY,60.000000,0.200000,MEMPOOL,true,3019,Down
0x96833f6857f08ee64c3aca2fe9f6397967db6171465aca72b25b762336659d2f,0xd2add5493c7987995a472dbf90513d6d8f0d2367,0xe3f18acc55091e2c48d883fc8c8413319d4ab7b0,NegRiskAdapter,12:41:10.378,0xba43b74000,0x16e360,5861464,0xba43b74000,0x826299e00,0x0,2788,true,BUY,43311399423030938941361994753330996082669412410851389019234759838801837717743,11400000,60000000,11.400000,0.190000,MAKER,0x818f214c7f3e479cce1d964d53fe3db7297558cb,0x0000000000000000000000000000000000000000,0xe02d7c8a9f60dd5e69def646685776ab3751aca1,0,,0,11400000,4,fillOrders,0,,,,0.000000,0.000000,,12:41:17.935,BUY,60.000000,0.190000,MEMPOOL,true,7556,Up
0x0c0408db819bcf62f3cfde892853220db1c891c4b19647ab6a1ee02376b7971f,0x921df990acadf9a89d283b7e761ceac3311ea9ea,0xe3f18acc55091e2c48d883fc8c8413319d4ab7b0,NegRiskAdapter,12:41:10.893,0xba43b74000,0x124f80,6543160,0xba43b74000,0x826299e00,0x0,2148,true,BUY,43311399423030938941361994753330996082669412410851389019234759838801837717743,10800000,60000000,0.000000,0.180000,MAKER,0x818f214c7f3e479cce1d964d53fe3db7297558cb,0x0000000000000000000000000000000000000000,0xe02d7c8a9f60dd5e69def646685776ab3751aca1,0,,0,,3,fillOrders,0,,,,0.000000,0.000000,,12:41:17.935,BUY,0.170000,0.180000,MEMPOOL,true,7041,Up
0x9c8764a00c412192ef8e713a1a9e05519487dd068a3a7fbea93b972c43c1a4d6,0x80d8fe6267723f5df661bff99e06b6c5ee54c6d5,0xe3f18acc55091e2c48d883fc8c8413319d4ab7b0,NegRiskAdapter,12:41:11.307,0xba43b74000,0xdbba0,6543383,0xba43b74000,0x826299e00,0x0,1508,true,BUY,43311399423030938941361994753330996082669412410851389019234759838801837717743,10800000,60000000,0.559756,0.180000,MAKER,0x818f214c7f3e479cce1d964d53fe3db7297558cb,0x0000000000000000000000000000000000000000,0xe02d7c8a9f60dd5e69def646685776ab3751aca1,0,,0,559756,2,fillOrders,0,,,,0.000000,0.000000,,12:41:17.935,BUY,3.109755,0.180000,MEMPOOL,true,6627,Up
0xca6261b739a18e30492c48fda56c7337de8381275806f2fce1ad80eed67900d4,0x769598dc61e5fb3d0db4ee969b4a10eef564de7a,0xe3f18acc55091e2c48d883fc8c8413319d4ab7b0,NegRiskAdapter,12:41:11.881,0xba43b74000,0xdbba0,6544252,0xba43b74000,0x826299e00,0x0,1508,true,BUY,43311399423030938941361994753330996082669412410851389019234759838801837717743,10800000,60000000,0.900000,0.180000,MAKER,0x818f214c7f3e479cce1d964d53fe3db7297558cb,0x0000000000000000000000000000000000000000,0xe02d7c8a9f60dd5e69def646685776ab3751aca1,0,,0,900000,2,fillOrders,0,,,,0.000000,0.000000,,,,0.000000,0.000000,MEMPOOL,false,0,Up
0x5cf5675ec1c983b5b5633f5113661850c4097ecb3743e0c60f98616866ae1fdb,0x19a130e5ec3167d53a5a36f59f48a46d48457425,0xe3f18acc55091e2c48d883fc8c8413319d4ab7b0,NegRiskAdapter,12:41:15.612,0xba43b74000,0xdbba0,5861970,0xba43b74000,0x826299e00,0x0,1508,true,BUY,43311399423030938941361994753330996082669412410851389019234759838801837717743,13800000,60000000,13.800000,0.230000,MAKER,0x818f214c7f3e479cce1d964d53fe3db7297558cb,0x0000000000000000000000000000000000000000,0xe02d7c8a9f60dd5e69def646685776ab3751aca1,0,,0,13800000,2,fillOrders,0,,,,0.000000,0.000000,,,,0.000000,0.000000,MEMPOOL,false,0,Up
0xb8f8cdfb6fd0161da413bf9b8793934336c2d7f3311d5e6d229365e2e7bb9f65,0x4595a3ad508adf916ab082d0438515b190f41c84,0xe3f18acc55091e2c48d883fc8c8413319d4ab7b0,NegRiskAdapter,12:41:19.679,0xba43b74000,0x16e360,6544265,0xba43b74000,0x826299e00,0x0,2788,true,BUY,43311399423030938941361994753330996082669412410851389019234759838801837717743,13200000,60000000,6.030200,0.220000,MAKER,0x818f214c7f3e479cce1d964d53fe3db7297558cb,0x0000000000000000000000000000000000000000,0xe02d7c8a9f60dd5e69def646685776ab3751aca1,0,,0,6030200,4,fillOrders,0,,,,0.000000,0.000000,,,,0.000000,0.000000,MEMPOOL,false,0,Up
0x112da1a93cc2373d349a0356bf0c04fb87fae2e3f986cea8da628674f3ec1117,0x6648e365a1b072797ee871d45691aead31b9d016,0xe3f18acc55091e2c48d883fc8c8413319d4ab7b0,NegRiskAdapter,12:41:24.748,0xba43b74000,0xdbba0,6527208,0xba43b74000,0x826299e00,0x0,1508,true,BUY,43311399423030938941361994753330996082669412410851389019234759838801837717743,10800000,60000000,0.439024,0.180000,MAKER,0x818f214c7f3e479cce1d964d53fe3db7297558cb,0x0000000000000000000000000000000000000000,0xe02d7c8a9f60dd5e69def646685776ab3751aca1,0,,0,439024,2,fillOrders,0,,,,0.000000,0.000000,,,,0.000000,0.000000,MEMPOOL,false,0,Up
0x8364a0f3bb3f18a4ff30a4179f6625e94fb9f08d60f1457621a183a5818aa9b6,0x4595a3ad508adf916ab082d0438515b190f41c84,0xe3f18acc55091e2c48d883fc8c8413319d4ab7b0,NegRiskAdapter,12:41:26.299,0xba43b74000,0xdbba0,6544267,0xba43b74000,0x826299e00,0x0,1508,true,BUY,43311399423030938941361994753330996082669412410851389019234759838801837717743,10800000,60000000,0.900000,0.180000,MAKER,0x818f214c7f3e479cce1d964d53fe3db7297558cb,0x0000000000000000000000000000000000000000,0xe02d7c8a9f60dd5e69def646685776ab3751aca1,0,,0,900000,2,fillOrders,0,,,,0.000000,0.000000,,,,0.000000,0.000000,MEMPOOL,false,0,Up
0xca6c8eaca8ba8b2424e3b7321beb130b22a79f70e15311f24b9575573fa22f3b,0x125914b1d921d83367a0478f4ea6447aff2ee9da,0xe3f18acc55091e2c48d883fc8c8413319d4ab7b0,NegRiskAdapter,12:41:33.840,0xba43b74000,0x16e360,6543931,0xba43b74000,0x826299e00,0x0,2788,true,BUY,43311399423030938941361994753330996082669412410851389019234759838801837717743,13800000,60000000,1.587000,0.230000,MAKER,0x818f214c7f3e479cce1d964d53fe3db7297558cb,0x0000000000000000000000000000000000000000,0xe02d7c8a9f60dd5e69def646685776ab3751aca1,0,,0,1587000,4,fillOrders,0,,,,0.000000,0.000000,,,,0.000000,0.000000,MEMPOOL,false,0,Up
